name,level,run,inhib_level,r0,serotype_varying,time_to_extinction,time_to_reemergence
inf,1,1,0.6,1,1,53,NA
inf,1,2,0.6,1,1,38,NA
inf,1,3,0.6,1,1,39,NA
inf,1,4,0.6,1,1,NA,NA
inf,1,5,0.6,1,1,8,NA
inf,1,6,0.6,1,1,54,NA
inf,1,7,0.6,1,1,NA,NA
inf,1,8,0.6,1,1,49,NA
inf,1,9,0.6,1,1,7,NA
inf,1,10,0.6,1,1,18,NA
inf,1,11,0.6,1,1,7,NA
inf,1,12,0.6,1,1,53,NA
inf,1,13,0.6,1,1,57,NA
inf,1,14,0.6,1,1,NA,NA
inf,1,15,0.6,1,1,58,NA
inf,1,16,0.6,1,1,3,NA
inf,1,17,0.6,1,1,17,NA
inf,1,18,0.6,1,1,56,NA
inf,1,19,0.6,1,1,22,NA
inf,1,20,0.6,1,1,27,NA
inf,1,21,0.6,1,1,NA,NA
inf,1,22,0.6,1,1,38,NA
inf,1,23,0.6,1,1,58,NA
inf,1,24,0.6,1,1,24,NA
inf,1,25,0.6,1,1,28,NA
inf,1,26,0.6,1,1,33,NA
inf,1,27,0.6,1,1,48,NA
inf,1,28,0.6,1,1,9,NA
inf,1,29,0.6,1,1,14,NA
inf,1,30,0.6,1,1,4,NA
inf,1,31,0.6,1,1,27,NA
inf,1,32,0.6,1,1,48,NA
inf,1,33,0.6,1,1,10,NA
inf,1,34,0.6,1,1,8,NA
inf,1,35,0.6,1,1,32,NA
inf,1,36,0.6,1,1,17,NA
inf,1,37,0.6,1,1,57,NA
inf,1,38,0.6,1,1,50,NA
inf,1,39,0.6,1,1,32,NA
inf,1,40,0.6,1,1,46,NA
inf,1,41,0.6,1,1,52,NA
inf,1,42,0.6,1,1,9,NA
inf,1,43,0.6,1,1,50,NA
inf,1,44,0.6,1,1,24,NA
inf,1,45,0.6,1,1,13,NA
inf,1,46,0.6,1,1,2,NA
inf,1,47,0.6,1,1,NA,NA
inf,1,48,0.6,1,1,56,NA
inf,1,49,0.6,1,1,50,NA
inf,1,50,0.6,1,1,12,NA
inf,2,1,0.6,1,2,25,NA
inf,2,2,0.6,1,2,42,NA
inf,2,3,0.6,1,2,48,NA
inf,2,4,0.6,1,2,49,NA
inf,2,5,0.6,1,2,15,NA
inf,2,6,0.6,1,2,NA,NA
inf,2,7,0.6,1,2,3,NA
inf,2,8,0.6,1,2,44,NA
inf,2,9,0.6,1,2,48,NA
inf,2,10,0.6,1,2,49,NA
inf,2,11,0.6,1,2,20,NA
inf,2,12,0.6,1,2,36,NA
inf,2,13,0.6,1,2,NA,NA
inf,2,14,0.6,1,2,20,NA
inf,2,15,0.6,1,2,11,NA
inf,2,16,0.6,1,2,28,NA
inf,2,17,0.6,1,2,30,NA
inf,2,18,0.6,1,2,26,NA
inf,2,19,0.6,1,2,19,NA
inf,2,20,0.6,1,2,3,NA
inf,2,21,0.6,1,2,57,NA
inf,2,22,0.6,1,2,19,NA
inf,2,23,0.6,1,2,NA,NA
inf,2,24,0.6,1,2,NA,NA
inf,2,25,0.6,1,2,11,NA
inf,2,26,0.6,1,2,5,NA
inf,2,27,0.6,1,2,27,NA
inf,2,28,0.6,1,2,36,NA
inf,2,29,0.6,1,2,29,NA
inf,2,30,0.6,1,2,18,NA
inf,2,31,0.6,1,2,23,NA
inf,2,32,0.6,1,2,NA,NA
inf,2,33,0.6,1,2,9,NA
inf,2,34,0.6,1,2,17,NA
inf,2,35,0.6,1,2,45,NA
inf,2,36,0.6,1,2,11,NA
inf,2,37,0.6,1,2,10,NA
inf,2,38,0.6,1,2,35,NA
inf,2,39,0.6,1,2,4,NA
inf,2,40,0.6,1,2,34,NA
inf,2,41,0.6,1,2,37,NA
inf,2,42,0.6,1,2,53,NA
inf,2,43,0.6,1,2,4,NA
inf,2,44,0.6,1,2,22,NA
inf,2,45,0.6,1,2,NA,NA
inf,2,46,0.6,1,2,9,NA
inf,2,47,0.6,1,2,NA,NA
inf,2,48,0.6,1,2,5,NA
inf,2,49,0.6,1,2,16,NA
inf,2,50,0.6,1,2,48,NA
inf,3,1,0.6,1,3,9,NA
inf,3,2,0.6,1,3,3,NA
inf,3,3,0.6,1,3,8,NA
inf,3,4,0.6,1,3,NA,NA
inf,3,5,0.6,1,3,56,NA
inf,3,6,0.6,1,3,31,NA
inf,3,7,0.6,1,3,29,NA
inf,3,8,0.6,1,3,15,NA
inf,3,9,0.6,1,3,7,NA
inf,3,10,0.6,1,3,NA,NA
inf,3,11,0.6,1,3,51,NA
inf,3,12,0.6,1,3,3,NA
inf,3,13,0.6,1,3,22,NA
inf,3,14,0.6,1,3,59,NA
inf,3,15,0.6,1,3,21,NA
inf,3,16,0.6,1,3,NA,NA
inf,3,17,0.6,1,3,55,NA
inf,3,18,0.6,1,3,NA,NA
inf,3,19,0.6,1,3,NA,NA
inf,3,20,0.6,1,3,6,NA
inf,3,21,0.6,1,3,23,NA
inf,3,22,0.6,1,3,49,NA
inf,3,23,0.6,1,3,23,NA
inf,3,24,0.6,1,3,57,NA
inf,3,25,0.6,1,3,NA,NA
inf,3,26,0.6,1,3,54,NA
inf,3,27,0.6,1,3,6,NA
inf,3,28,0.6,1,3,52,NA
inf,3,29,0.6,1,3,NA,NA
inf,3,30,0.6,1,3,30,NA
inf,3,31,0.6,1,3,NA,NA
inf,3,32,0.6,1,3,NA,NA
inf,3,33,0.6,1,3,47,NA
inf,3,34,0.6,1,3,15,NA
inf,3,35,0.6,1,3,35,NA
inf,3,36,0.6,1,3,NA,NA
inf,3,37,0.6,1,3,NA,NA
inf,3,38,0.6,1,3,3,NA
inf,3,39,0.6,1,3,43,NA
inf,3,40,0.6,1,3,19,NA
inf,3,41,0.6,1,3,9,NA
inf,3,42,0.6,1,3,22,NA
inf,3,43,0.6,1,3,32,NA
inf,3,44,0.6,1,3,9,NA
inf,3,45,0.6,1,3,55,NA
inf,3,46,0.6,1,3,13,NA
inf,3,47,0.6,1,3,28,NA
inf,3,48,0.6,1,3,28,NA
inf,3,49,0.6,1,3,10,NA
inf,3,50,0.6,1,3,NA,NA
inf,4,1,0.6,1,4,4,NA
inf,4,2,0.6,1,4,22,NA
inf,4,3,0.6,1,4,NA,NA
inf,4,4,0.6,1,4,33,NA
inf,4,5,0.6,1,4,23,NA
inf,4,6,0.6,1,4,13,NA
inf,4,7,0.6,1,4,50,NA
inf,4,8,0.6,1,4,3,NA
inf,4,9,0.6,1,4,31,NA
inf,4,10,0.6,1,4,37,NA
inf,4,11,0.6,1,4,33,NA
inf,4,12,0.6,1,4,12,NA
inf,4,13,0.6,1,4,16,NA
inf,4,14,0.6,1,4,13,NA
inf,4,15,0.6,1,4,2,NA
inf,4,16,0.6,1,4,50,NA
inf,4,17,0.6,1,4,NA,NA
inf,4,18,0.6,1,4,9,NA
inf,4,19,0.6,1,4,56,NA
inf,4,20,0.6,1,4,53,NA
inf,4,21,0.6,1,4,19,NA
inf,4,22,0.6,1,4,15,NA
inf,4,23,0.6,1,4,20,NA
inf,4,24,0.6,1,4,20,NA
inf,4,25,0.6,1,4,52,NA
inf,4,26,0.6,1,4,20,NA
inf,4,27,0.6,1,4,19,NA
inf,4,28,0.6,1,4,14,NA
inf,4,29,0.6,1,4,52,NA
inf,4,30,0.6,1,4,49,NA
inf,4,31,0.6,1,4,57,NA
inf,4,32,0.6,1,4,38,NA
inf,4,33,0.6,1,4,44,NA
inf,4,34,0.6,1,4,51,NA
inf,4,35,0.6,1,4,18,NA
inf,4,36,0.6,1,4,55,NA
inf,4,37,0.6,1,4,20,NA
inf,4,38,0.6,1,4,12,NA
inf,4,39,0.6,1,4,30,NA
inf,4,40,0.6,1,4,NA,NA
inf,4,41,0.6,1,4,6,NA
inf,4,42,0.6,1,4,20,NA
inf,4,43,0.6,1,4,14,NA
inf,4,44,0.6,1,4,57,NA
inf,4,45,0.6,1,4,13,NA
inf,4,46,0.6,1,4,58,NA
inf,4,47,0.6,1,4,52,NA
inf,4,48,0.6,1,4,9,NA
inf,4,49,0.6,1,4,40,NA
inf,4,50,0.6,1,4,41,NA
inf,1,1,0.6,1.5,1,73,20231
inf,1,2,0.6,1.5,1,59,22042
inf,1,3,0.6,1.5,1,15,20217
inf,1,4,0.6,1.5,1,44,23141
inf,1,5,0.6,1.5,1,6,21315
inf,1,6,0.6,1.5,1,21,19858
inf,1,7,0.6,1.5,1,26,20225
inf,1,8,0.6,1.5,1,12,20587
inf,1,9,0.6,1.5,1,15,21332
inf,1,10,0.6,1.5,1,NA,20946
inf,1,11,0.6,1.5,1,43,22393
inf,1,12,0.6,1.5,1,44,20941
inf,1,13,0.6,1.5,1,7,20943
inf,1,14,0.6,1.5,1,9,22041
inf,1,15,0.6,1.5,1,6,22060
inf,1,16,0.6,1.5,1,72,20962
inf,1,17,0.6,1.5,1,59,22033
inf,1,18,0.6,1.5,1,57,22044
inf,1,19,0.6,1.5,1,50,23130
inf,1,20,0.6,1.5,1,41,21686
inf,1,21,0.6,1.5,1,NA,19497
inf,1,22,0.6,1.5,1,49,22768
inf,1,23,0.6,1.5,1,18,22029
inf,1,24,0.6,1.5,1,4,21303
inf,1,25,0.6,1.5,1,44,22404
inf,1,26,0.6,1.5,1,49,20963
inf,1,27,0.6,1.5,1,3,20235
inf,1,28,0.6,1.5,1,11,21689
inf,1,29,0.6,1.5,1,NA,22781
inf,1,30,0.6,1.5,1,80,21308
inf,1,31,0.6,1.5,1,5,21668
inf,1,32,0.6,1.5,1,49,22784
inf,1,33,0.6,1.5,1,NA,21317
inf,1,34,0.6,1.5,1,44,20211
inf,1,35,0.6,1.5,1,NA,20952
inf,1,36,0.6,1.5,1,18,22032
inf,1,37,0.6,1.5,1,11,21321
inf,1,38,0.6,1.5,1,35,19475
inf,1,39,0.6,1.5,1,NA,20225
inf,1,40,0.6,1.5,1,14,19869
inf,1,41,0.6,1.5,1,51,22412
inf,1,42,0.6,1.5,1,5,20214
inf,1,43,0.6,1.5,1,2,20957
inf,1,44,0.6,1.5,1,51,22054
inf,1,45,0.6,1.5,1,28,21332
inf,1,46,0.6,1.5,1,NA,22040
inf,1,47,0.6,1.5,1,69,19850
inf,1,48,0.6,1.5,1,12,22057
inf,1,49,0.6,1.5,1,NA,20937
inf,1,50,0.6,1.5,1,48,20946
inf,2,1,0.6,1.5,2,48,21672
inf,2,2,0.6,1.5,2,NA,22039
inf,2,3,0.6,1.5,2,NA,20218
inf,2,4,0.6,1.5,2,35,20601
inf,2,5,0.6,1.5,2,28,20212
inf,2,6,0.6,1.5,2,NA,21688
inf,2,7,0.6,1.5,2,51,22426
inf,2,8,0.6,1.5,2,8,20951
inf,2,9,0.6,1.5,2,55,20949
inf,2,10,0.6,1.5,2,68,19855
inf,2,11,0.6,1.5,2,NA,21667
inf,2,12,0.6,1.5,2,27,19835
inf,2,13,0.6,1.5,2,NA,21684
inf,2,14,0.6,1.5,2,43,21304
inf,2,15,0.6,1.5,2,2,20592
inf,2,16,0.6,1.5,2,30,20956
inf,2,17,0.6,1.5,2,14,21682
inf,2,18,0.6,1.5,2,8,20214
inf,2,19,0.6,1.5,2,NA,21317
inf,2,20,0.6,1.5,2,NA,21685
inf,2,21,0.6,1.5,2,35,20207
inf,2,22,0.6,1.5,2,63,20236
inf,2,23,0.6,1.5,2,NA,22024
inf,2,24,0.6,1.5,2,NA,22017
inf,2,25,0.6,1.5,2,NA,19128
inf,2,26,0.6,1.5,2,47,23479
inf,2,27,0.6,1.5,2,29,21676
inf,2,28,0.6,1.5,2,61,21317
inf,2,29,0.6,1.5,2,55,22032
inf,2,30,0.6,1.5,2,4,21318
inf,2,31,0.6,1.5,2,63,21669
inf,2,32,0.6,1.5,2,40,20576
inf,2,33,0.6,1.5,2,NA,20569
inf,2,34,0.6,1.5,2,NA,21715
inf,2,35,0.6,1.5,2,20,22762
inf,2,36,0.6,1.5,2,81,20566
inf,2,37,0.6,1.5,2,3,21311
inf,2,38,0.6,1.5,2,67,20947
inf,2,39,0.6,1.5,2,23,21685
inf,2,40,0.6,1.5,2,NA,20236
inf,2,41,0.6,1.5,2,37,21684
inf,2,42,0.6,1.5,2,19,20957
inf,2,43,0.6,1.5,2,40,22046
inf,2,44,0.6,1.5,2,5,22762
inf,2,45,0.6,1.5,2,65,20581
inf,2,46,0.6,1.5,2,40,22402
inf,2,47,0.6,1.5,2,2,19853
inf,2,48,0.6,1.5,2,NA,20231
inf,2,49,0.6,1.5,2,NA,19856
inf,2,50,0.6,1.5,2,NA,20220
inf,3,1,0.6,1.5,3,NA,20947
inf,3,2,0.6,1.5,3,NA,21295
inf,3,3,0.6,1.5,3,58,22029
inf,3,4,0.6,1.5,3,73,20237
inf,3,5,0.6,1.5,3,34,20553
inf,3,6,0.6,1.5,3,44,21318
inf,3,7,0.6,1.5,3,NA,19487
inf,3,8,0.6,1.5,3,82,21327
inf,3,9,0.6,1.5,3,3,20215
inf,3,10,0.6,1.5,3,4,19856
inf,3,11,0.6,1.5,3,11,22033
inf,3,12,0.6,1.5,3,61,22393
inf,3,13,0.6,1.5,3,NA,22061
inf,3,14,0.6,1.5,3,NA,20586
inf,3,15,0.6,1.5,3,39,20580
inf,3,16,0.6,1.5,3,16,20952
inf,3,17,0.6,1.5,3,16,22034
inf,3,18,0.6,1.5,3,15,19845
inf,3,19,0.6,1.5,3,27,20589
inf,3,20,0.6,1.5,3,35,20606
inf,3,21,0.6,1.5,3,46,23116
inf,3,22,0.6,1.5,3,39,20590
inf,3,23,0.6,1.5,3,50,21677
inf,3,24,0.6,1.5,3,NA,21690
inf,3,25,0.6,1.5,3,NA,22035
inf,3,26,0.6,1.5,3,52,19872
inf,3,27,0.6,1.5,3,10,21314
