name,level,run,inhib_level,r0,serotype_varying,time_to_extinction,time_to_reemergence
inf,1,1,0.75,1,1,125,NA
inf,1,2,0.75,1,1,87,NA
inf,1,3,0.75,1,1,85,NA
inf,1,4,0.75,1,1,NA,NA
inf,1,5,0.75,1,1,11,NA
inf,1,6,0.75,1,1,137,NA
inf,1,7,0.75,1,1,NA,NA
inf,1,8,0.75,1,1,117,NA
inf,1,9,0.75,1,1,10,NA
inf,1,10,0.75,1,1,30,NA
inf,1,11,0.75,1,1,11,NA
inf,1,12,0.75,1,1,135,NA
inf,1,13,0.75,1,1,134,NA
inf,1,14,0.75,1,1,NA,NA
inf,1,15,0.75,1,1,139,NA
inf,1,16,0.75,1,1,4,NA
inf,1,17,0.75,1,1,30,NA
inf,1,18,0.75,1,1,130,NA
inf,1,19,0.75,1,1,38,NA
inf,1,20,0.75,1,1,49,NA
inf,1,21,0.75,1,1,NA,NA
inf,1,22,0.75,1,1,85,NA
inf,1,23,0.75,1,1,139,NA
inf,1,24,0.75,1,1,46,NA
inf,1,25,0.75,1,1,52,NA
inf,1,26,0.75,1,1,65,NA
inf,1,27,0.75,1,1,111,NA
inf,1,28,0.75,1,1,14,NA
inf,1,29,0.75,1,1,24,NA
inf,1,30,0.75,1,1,6,NA
inf,1,31,0.75,1,1,51,NA
inf,1,32,0.75,1,1,110,NA
inf,1,33,0.75,1,1,16,NA
inf,1,34,0.75,1,1,13,NA
inf,1,35,0.75,1,1,68,NA
inf,1,36,0.75,1,1,28,NA
inf,1,37,0.75,1,1,134,NA
inf,1,38,0.75,1,1,132,NA
inf,1,39,0.75,1,1,71,NA
inf,1,40,0.75,1,1,112,NA
inf,1,41,0.75,1,1,128,NA
inf,1,42,0.75,1,1,14,NA
inf,1,43,0.75,1,1,118,NA
inf,1,44,0.75,1,1,45,NA
inf,1,45,0.75,1,1,21,NA
inf,1,46,0.75,1,1,2,NA
inf,1,47,0.75,1,1,NA,NA
inf,1,48,0.75,1,1,136,NA
inf,1,49,0.75,1,1,123,NA
inf,1,50,0.75,1,1,18,NA
inf,2,1,0.75,1,2,48,NA
inf,2,2,0.75,1,2,103,NA
inf,2,3,0.75,1,2,122,NA
inf,2,4,0.75,1,2,122,NA
inf,2,5,0.75,1,2,25,NA
inf,2,6,0.75,1,2,NA,NA
inf,2,7,0.75,1,2,5,NA
inf,2,8,0.75,1,2,102,NA
inf,2,9,0.75,1,2,113,NA
inf,2,10,0.75,1,2,124,NA
inf,2,11,0.75,1,2,35,NA
inf,2,12,0.75,1,2,74,NA
inf,2,13,0.75,1,2,NA,NA
inf,2,14,0.75,1,2,36,NA
inf,2,15,0.75,1,2,16,NA
inf,2,16,0.75,1,2,57,NA
