Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
18590,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1960,2860.7840000000001,2648.1675,2536.0585000000001,2437.9639999999999,2349.2384999999999,2266.7734999999998,2188.8114999999998,2114.0264999999999,2041.133,1968.2260000000001,1903.2080000000001,1813.1904999999999,1704.4875,1613.1785,1540.162,1490.1405,1445.8705,1404.2239999999999,1367.6565000000001,1329.8325,1295.9135000000001,1262.7239999999999,1223.9124999999999,1187.9385,1152.7335,1125.0705,1109.1379999999999,1093.6395,1074.4465,1051.4159999999999,1028.663,1005.3815,976.32050000000004,941.69600000000003,906.38350000000003,873.82849999999996,839.73649999999998,800.66750000000002,759.85900000000004,722.09699999999998,689.73500000000001,661.69299999999998,636.82550000000003,615.88649999999996,599.005,583.52850000000001,566.072,546.66849999999999,527.45249999999999,507.89550000000003,485.95699999999999,462.30399999999997,438.798,416.57799999999997,396.09949999999998,376.959,358.82150000000001,341.24849999999998,324.35500000000002,306.90050000000002,287.798,269.78550000000001,253.06549999999999,234.92099999999999,215.09800000000001,196.21600000000001,181.101,168.70050000000001,156.691,144.39500000000001,131.66800000000001,119.405,108.297,97.826499999999996,86.261499999999998,73.277500000000003,61.795000000000002,53.034999999999997,45.857999999999997,39.195,32.738999999999997,27.204000000000001,22.7135,18.844000000000001,15.241,11.907999999999999,9.2859999999999996,7.3144999999999998,5.7125000000000004,4.3654999999999999,3.2320000000000002,2.3690000000000002,1.7335,1.2455000000000001,0.85,0.54049999999999998,0.34499999999999997,0.23,0.154,9.8500000000000004E-2,0.1285
18591,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1961,2918.61,2712.0825,2605.9324999999999,2509.3935000000001,2420.7489999999998,2337.8355000000001,2258.9899999999998,2183.1405,2109.4434999999999,2037.0395000000001,1964.4014999999999,1899.529,1809.5725,1700.8865000000001,1609.5174999999999,1536.374,1486.152,1441.6524999999999,1399.7655,1362.9480000000001,1324.9065000000001,1290.8025,1257.491,1218.655,1182.713,1147.588,1119.9925000000001,1104.0735,1088.5630000000001,1069.3485000000001,1046.287,1023.4825,1000.1455,971.05849999999998,936.44849999999997,901.16099999999994,868.61649999999997,834.54449999999997,795.52200000000005,754.76949999999999,717.04449999999997,684.68949999999995,656.63400000000001,631.73950000000002,610.74950000000001,593.78,578.19299999999998,560.61749999999995,541.08749999999998,521.7165,501.97399999999999,479.88900000000001,456.12549999999999,432.53550000000001,410.24299999999999,389.69049999999999,370.46249999999998,352.21550000000002,334.50299999999999,317.435,299.80500000000001,280.572,262.43049999999999,245.58949999999999,227.42099999999999,207.69049999999999,188.928,173.83799999999999,161.37700000000001,149.30500000000001,136.98099999999999,124.29049999999999,112.0985,101.062,90.697500000000005,79.411000000000001,66.938999999999993,55.976500000000001,47.597000000000001,40.738999999999997,34.432499999999997,28.4175,23.311499999999999,19.201000000000001,15.702999999999999,12.5055,9.6084999999999994,7.3540000000000001,5.6749999999999998,4.3310000000000004,3.2275,2.3264999999999998,1.6579999999999999,1.179,0.82350000000000001,0.54649999999999999,0.33700000000000002,0.20849999999999999,0.13550000000000001,8.7499999999999994E-2,0.1205
18592,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1962,2973.9859999999999,2771.0709999999999,2670.7040000000002,2579.5524999999998,2492.2275,2409.2959999999998,2329.9630000000002,2253.221,2178.4665,2105.2714999999998,2033.1420000000001,1960.6655000000001,1895.7954999999999,1805.7995000000001,1697.0605,1605.5709999999999,1532.2455,1481.77,1437.0005000000001,1394.8485000000001,1357.7825,1319.5505000000001,1285.3135,1251.9455,1213.152,1177.2909999999999,1142.2729999999999,1114.7529999999999,1098.835,1083.297,1064.0440000000001,1040.9449999999999,1018.0915,994.70749999999998,965.61099999999999,931.02449999999999,895.76800000000003,863.23450000000003,829.17650000000003,790.19399999999996,749.49450000000002,711.81,679.46799999999996,651.40549999999996,626.48850000000004,605.4425,588.37350000000004,572.64750000000004,554.923,535.23599999999999,515.70749999999998,495.78100000000001,473.54950000000002,449.68799999999999,426.02699999999999,403.67149999999998,383.03649999999999,363.70100000000002,345.31099999999998,327.42500000000001,310.15449999999998,292.33699999999999,272.98250000000002,254.73699999999999,237.80549999999999,219.642,200.0275,181.39949999999999,166.33500000000001,153.81049999999999,141.67699999999999,129.34350000000001,116.721,104.64449999999999,93.73,83.525499999999994,72.569999999999993,60.657499999999999,50.255000000000003,42.298999999999999,35.802999999999997,29.899000000000001,24.360499999999998,19.7135,16.005500000000001,12.888999999999999,10.0945,7.6124999999999998,5.7069999999999999,4.3034999999999997,3.2035,2.3239999999999998,1.6285000000000001,1.1274999999999999,0.77949999999999997,0.53,0.34100000000000003,0.20399999999999999,0.1225,7.6499999999999999E-2,0.1105
18593,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1963,3024.0619999999999,2827.7204999999999,2730.5990000000002,2644.6750000000002,2562.4720000000002,2480.7539999999999,2401.3595,2324.1179999999999,2248.4760000000001,2174.2345,2101.3204999999998,2029.3505,1956.886,1891.9135000000001,1801.7985000000001,1692.9425000000001,1601.2809999999999,1527.731,1476.971,1431.9190000000001,1389.5150000000001,1352.2384999999999,1313.8789999999999,1279.5825,1246.23,1207.5284999999999,1171.7795000000001,1136.874,1109.4169999999999,1093.481,1077.8965000000001,1058.5954999999999,1035.4559999999999,1012.56,989.1395,960.03750000000002,925.47900000000004,890.24900000000002,857.71849999999995,823.66300000000001,784.71500000000003,744.0675,706.42600000000004,674.10199999999998,646.03499999999997,621.08900000000006,599.97299999999996,582.77599999999995,566.87850000000003,548.97249999999997,529.15049999999997,509.4255,489.3125,466.94650000000001,442.99900000000002,419.27699999999999,396.8485,376.11099999999999,356.63499999999999,338.06799999999998,319.97949999999997,302.49400000000003,284.49549999999999,265.0455,246.72649999999999,229.732,211.596,192.11099999999999,173.62,158.58250000000001,145.9965,133.82050000000001,121.506,108.9975,97.088999999999999,86.352000000000004,76.361500000000007,65.787000000000006,54.48,44.679000000000002,37.189500000000002,31.101500000000001,25.641500000000001,20.609000000000002,16.439499999999999,13.143000000000001,10.407999999999999,8.0009999999999994,5.91,4.33,3.1844999999999999,2.3075000000000001,1.6265000000000001,1.1080000000000001,0.74550000000000005,0.50149999999999995,0.33050000000000002,0.20649999999999999,0.1195,6.9500000000000006E-2,9.9000000000000005E-2
18594,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1964,3057.1419999999998,2879.3105,2788.1745000000001,2704.9895000000001,2627.7444999999998,2551.0165000000002,2472.7824999999998,2395.4630000000002,2319.3235,2244.2015000000001,2170.2460000000001,2097.491,2025.5305000000001,1952.9735000000001,1887.817,1797.5250000000001,1688.5160000000001,1596.6605,1522.8785,1471.8409999999999,1426.5385000000001,1383.9390000000001,1346.5264999999999,1308.1205,1273.8385000000001,1240.5530000000001,1201.9725000000001,1166.335,1131.5245,1104.1025,1088.125,1072.4749999999999,1053.116,1029.934,1006.997,983.53750000000002,954.42700000000002,919.88350000000003,884.66549999999995,852.12,818.05550000000005,779.13350000000003,738.53650000000005,700.94050000000004,668.63099999999997,640.54949999999997,615.55650000000003,594.34100000000001,576.98,560.87599999999998,542.81100000000004,522.78599999999994,502.8605,482.57049999999998,460.08100000000002,436.05549999999999,412.26249999999999,389.74250000000001,368.86900000000003,349.21749999999997,330.44499999999999,312.14249999999998,294.44799999999998,276.29050000000001,256.7765,238.41399999999999,221.375,203.27600000000001,183.92500000000001,165.577,150.57149999999999,137.94300000000001,125.7525,113.50449999999999,101.1645,89.480500000000006,78.977500000000006,69.253500000000003,59.112000000000002,48.455500000000001,39.297499999999999,32.319000000000003,26.6845,21.702500000000001,17.1935,13.505000000000001,10.617000000000001,8.2530000000000001,6.2145000000000001,4.4859999999999998,3.2044999999999999,2.294,1.615,1.107,0.73250000000000004,0.47899999999999998,0.313,0.2,0.121,6.8000000000000005E-2,8.9499999999999996E-2
18595,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1965,3069.1660000000002,2914.6255000000001,2840.7125000000001,2762.9854999999998,2688.2310000000002,2616.326,2543.0135,2466.8344999999999,2390.6170000000002,2315.0030000000002,2240.172,2166.3775000000001,2093.6315,2021.5709999999999,1948.838,1883.4349999999999,1792.9245000000001,1683.7415000000001,1591.6880000000001,1517.6875,1466.4079999999999,1420.9135000000001,1378.194,1340.7265,1302.3485000000001,1268.135,1234.9445000000001,1196.4845,1160.9404999999999,1126.1969999999999,1098.7860000000001,1082.7465,1067.0225,1047.6010000000001,1024.3779999999999,1001.397,977.89350000000002,948.76099999999997,914.21749999999997,878.99450000000002,846.41949999999997,812.33699999999999,773.43949999999995,732.89350000000002,695.33849999999995,663.03599999999994,634.92100000000005,609.85199999999998,588.50300000000004,570.94349999999997,554.65750000000003,536.35900000000004,516.12649999999996,496.01,475.553,452.94400000000002,428.83249999999998,404.94850000000002,382.30349999999999,361.26049999999998,341.40649999999999,322.416,303.90499999999997,286.02100000000002,267.73500000000001,248.1865,229.79849999999999,212.72499999999999,194.66550000000001,175.453,157.2595,142.30850000000001,129.66800000000001,117.511,105.3845,93.271500000000003,81.870500000000007,71.655500000000004,62.252499999999998,52.597000000000001,42.636000000000003,34.164000000000001,27.740500000000001,22.5945,18.112500000000001,14.13,10.913500000000001,8.4220000000000006,6.4130000000000003,4.7184999999999997,3.3210000000000002,2.3090000000000002,1.607,1.0994999999999999,0.73199999999999998,0.47049999999999997,0.29949999999999999,0.189,0.11749999999999999,6.9000000000000006E-2,8.4500000000000006E-2
18596,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1966,3068.7064999999998,2929.6640000000002,2877.0805,2815.9454999999998,2746.3935000000001,2676.86,2608.3024999999998,2537.0149999999999,2461.9364999999998,2386.2505000000001,2310.9324999999999,2236.2655,2162.4785000000002,2089.6284999999998,2017.3824999999999,1944.4075,1878.71,1787.954,1678.5944999999999,1586.3620000000001,1512.184,1460.7204999999999,1415.1110000000001,1372.3534999999999,1334.9069999999999,1296.6105,1262.4929999999999,1229.3975,1191.04,1155.5645,1120.8630000000001,1093.4435000000001,1077.3335,1061.5305000000001,1042.0485000000001,1018.782,995.75099999999998,972.19200000000001,943.02149999999995,908.4615,873.21799999999996,840.60599999999999,806.50149999999996,767.62649999999996,727.12950000000001,689.60699999999997,657.29200000000003,629.11749999999995,603.93949999999995,582.42250000000001,564.69449999999995,548.14700000000005,529.61149999999998,509.18049999999999,488.88099999999997,468.25850000000003,445.52100000000002,421.30099999999999,397.29500000000002,374.49250000000001,353.25299999999999,333.18349999999998,313.98,295.28100000000001,277.23599999999999,258.84750000000003,239.285,220.88300000000001,203.77350000000001,185.75550000000001,166.69499999999999,148.68199999999999,133.821,121.2165,109.149,97.204499999999996,85.377499999999998,74.316500000000005,64.444500000000005,55.420999999999999,46.305,37.086500000000001,29.338999999999999,23.500499999999999,18.867000000000001,14.8935,11.4245,8.6615000000000002,6.548,4.8715000000000002,3.4954999999999998,2.3944999999999999,1.6185,1.0940000000000001,0.72750000000000004,0.47099999999999997,0.29399999999999998,0.18099999999999999,0.111,6.7000000000000004E-2,8.1000000000000003E-2
18597,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1967,3059.7139999999999,2932.61,2893.3425000000002,2852.846,2799.5430000000001,2735.0794999999998,2668.835,2602.27,2532.0725000000002,2457.5300000000002,2382.145,2306.9904999999999,2232.33,2158.4364999999998,2085.3935000000001,2012.894,1939.6275000000001,1873.6034999999999,1782.596,1673.0825,1580.7180000000001,1506.4259999999999,1454.8575000000001,1409.2180000000001,1366.4984999999999,1329.1255000000001,1290.9385,1256.9169999999999,1223.8989999999999,1185.6205,1150.1859999999999,1115.5070000000001,1088.0705,1071.8855000000001,1056.0045,1036.4594999999999,1013.143,990.05100000000004,966.41849999999999,937.19349999999997,902.60149999999999,867.32899999999995,834.67399999999998,800.54449999999997,761.69,721.23099999999999,683.72400000000005,651.37099999999998,623.10249999999996,597.78399999999999,576.13499999999999,558.15499999999997,541.34199999999998,522.57500000000005,501.952,481.471,460.67200000000003,437.78300000000002,413.42250000000001,389.26049999999998,366.274,344.82549999999998,324.54649999999998,305.1515,286.29199999999997,268.11149999999998,249.64,230.0735,211.65700000000001,194.512,176.5455,157.6635,139.87299999999999,125.15300000000001,112.643,100.726,89.023499999999999,77.542000000000002,66.876499999999993,57.406999999999996,48.8215,40.304000000000002,31.867999999999999,24.87,19.635999999999999,15.523999999999999,12.0495,9.0730000000000004,6.7380000000000004,4.9775,3.6114999999999999,2.5219999999999998,1.679,1.1020000000000001,0.72399999999999998,0.46850000000000003,0.29399999999999998,0.17849999999999999,0.106,6.3500000000000001E-2,7.8E-2
18598,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1968,3051.085,2927.4454999999998,2897.7044999999998,2869.8490000000002,2836.7725,2788.355,2727.1035000000002,2662.82,2597.328,2527.6595000000002,2453.4160000000002,2378.1909999999998,2303.0419999999999,2228.2714999999998,2154.1799999999998,2080.8764999999999,2008.0735,1934.4884999999999,1868.1310000000001,1776.8969999999999,1667.2835,1574.8595,1500.5385000000001,1448.9514999999999,1403.3575000000001,1360.7280000000001,1323.4565,1285.3785,1251.434,1218.4680000000001,1180.2370000000001,1144.8230000000001,1110.1559999999999,1082.6959999999999,1066.4335000000001,1050.4704999999999,1030.854,1007.475,984.303,960.57849999999996,931.28099999999995,896.64549999999997,861.33849999999995,828.63599999999997,794.47550000000001,755.62850000000003,715.19,677.67049999999995,645.24599999999998,616.85249999999996,591.42700000000002,569.56100000000004,551.32449999999994,534.24800000000005,515.25450000000001,494.44099999999997,473.76600000000002,452.76549999999997,429.68950000000001,405.154,380.81,357.62799999999999,335.97750000000002,315.51,295.9495,276.95549999999997,258.65750000000003,240.10849999999999,220.54,202.1105,184.9375,167.04750000000001,148.38800000000001,130.87450000000001,116.358,104.01,92.3185,80.930999999999997,69.864000000000004,59.662500000000001,50.664999999999999,42.588000000000001,34.722999999999999,27.0945,20.849499999999999,16.216000000000001,12.611499999999999,9.6150000000000002,7.0964999999999998,5.1544999999999996,3.7170000000000001,2.6280000000000001,1.786,1.1565000000000001,0.73850000000000005,0.47249999999999998,0.29699999999999999,0.18099999999999999,0.106,6.2E-2,7.6999999999999999E-2
18599,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1969,3061.7555000000002,2922.5509999999999,2894.0025000000001,2875.0414999999998,2854.23,2825.7930000000001,2780.4614999999999,2721.1284999999998,2657.9034999999999,2592.931,2523.5509999999999,2449.4634999999998,2374.2420000000002,2298.9805000000001,2224.0095000000001,2149.654,2076.0435000000002,2002.914,1929.0105000000001,1862.3454999999999,1770.9390000000001,1661.307,1568.914,1494.6510000000001,1443.1215,1397.6244999999999,1355.1115,1317.9390000000001,1279.9494999999999,1246.0519999999999,1213.107,1174.9024999999999,1139.4939999999999,1104.8309999999999,1077.3430000000001,1060.998,1044.942,1025.2394999999999,1001.7765000000001,978.50450000000001,954.66849999999999,925.28499999999997,890.59900000000005,855.25049999999999,822.49149999999997,788.28549999999996,749.42550000000006,708.97850000000005,671.41449999999998,638.88549999999998,610.39350000000002,584.78,562.6925,544.20100000000002,526.8655,507.64400000000001,486.62599999999998,465.73099999999999,444.49149999999997,421.1925,396.4545,371.91699999999997,348.54649999999998,326.71449999999999,306.08449999999999,286.38549999999998,267.27350000000001,248.86199999999999,230.23750000000001,210.66849999999999,192.2345,175.05799999999999,157.286,138.90549999999999,121.7375,107.5095,95.421499999999995,84.041499999999999,73.051500000000004,62.478000000000002,52.816499999999998,44.361499999999999,36.853999999999999,29.674499999999998,22.8505,17.334,13.275,10.151,7.5960000000000001,5.4930000000000003,3.903,2.7490000000000001,1.8965000000000001,1.2569999999999999,0.79400000000000004,0.4945,0.3075,0.1875,0.1115,6.4000000000000001E-2,7.8E-2
18600,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1970,3095.6930000000002,2935.9540000000002,2890.4005000000002,2872.1309999999999,2859.8685,2843.4814999999999,2817.9845,2774.5010000000002,2716.21,2653.5025000000001,2588.8125,2519.5790000000002,2445.4859999999999,2370.1390000000001,2294.6565000000001,2219.3935000000001,2144.6979999999999,2070.7240000000002,1997.2360000000001,1923.0115000000001,1856.066,1764.5495000000001,1654.981,1562.702,1488.5730000000001,1437.1569999999999,1391.7885000000001,1349.3995,1312.3164999999999,1274.3965000000001,1240.5319999999999,1207.5975000000001,1169.4159999999999,1134.02,1099.3685,1071.8579999999999,1055.431,1039.277,1019.477,995.91949999999997,972.53650000000005,948.58249999999998,919.11,884.37149999999997,848.97749999999996,816.15350000000001,781.88400000000001,742.98500000000001,702.50199999999995,664.8655,632.29700000000003,603.63300000000004,577.82749999999999,555.52099999999996,536.779,519.18050000000005,499.71600000000001,478.4665,457.31299999999999,435.79599999999999,412.24349999999998,387.291,362.56799999999998,339.03,317.04349999999999,296.27800000000002,276.4545,257.23099999999999,238.70650000000001,220.00450000000001,200.44499999999999,182.03299999999999,164.893,147.29750000000001,129.26750000000001,112.551,98.727500000000006,86.984999999999999,75.998999999999995,65.486000000000004,55.477499999999999,46.420499999999997,38.561999999999998,31.661000000000001,25.177,19.129000000000001,14.301,10.779500000000001,8.1010000000000009,5.9509999999999996,4.2190000000000003,2.9350000000000001,2.0219999999999998,1.3634999999999999,0.88349999999999995,0.54500000000000004,0.33050000000000002,0.20050000000000001,0.1195,6.9500000000000006E-2,8.2500000000000004E-2
18601,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1971,3141.886,2971.7109999999998,2904.8595,2869.2869999999998,2857.424,2849.3820000000001,2835.8045000000002,2812.0680000000002,2769.5855000000001,2711.806,2649.3784999999998,2584.8245000000002,2515.5695000000001,2441.3305,2365.7330000000002,2289.9185000000002,2214.268,2139.1574999999998,2064.7725,1990.9135000000001,1916.3920000000001,1849.2225000000001,1757.68,1648.2635,1556.1795,1482.2465,1430.98,1385.7545,1343.4860000000001,1306.482,1268.6234999999999,1234.7855,1201.865,1163.7184999999999,1128.3465000000001,1093.7155,1066.1895,1049.6790000000001,1033.421,1013.516,989.85599999999999,966.35699999999997,942.28399999999999,912.72199999999998,877.928,842.48149999999998,809.57449999999994,775.21550000000002,736.25099999999998,695.70550000000003,658.11400000000003,625.39750000000004,596.55849999999998,570.56349999999998,548.04399999999998,529.04650000000004,511.16699999999997,491.43099999999998,469.91250000000002,448.4615,426.63400000000001,402.81400000000002,377.65449999999998,352.76549999999997,329.08800000000002,306.9735,286.0865,266.14699999999999,246.80950000000001,228.1705,209.399,189.876,171.52950000000001,154.4845,137.13550000000001,119.586,103.4575,90.121499999999997,78.805499999999995,68.292000000000002,58.326000000000001,48.944000000000003,40.534999999999997,33.305,27.025500000000001,21.2225,15.906499999999999,11.717000000000001,8.6920000000000002,6.4240000000000004,4.6360000000000001,3.226,2.2004999999999999,1.4855,0.98099999999999998,0.62150000000000005,0.3755,0.2225,0.13150000000000001,7.6999999999999999E-2,9.1999999999999998E-2
18602,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1972,3193.4095000000002,3019.4475000000002,2941.5214999999998,2884.4375,2855.0994999999998,2847.2764999999999,2841.9105,2830.0104999999999,2807.2170000000001,2765.2165,2707.7069999999999,2645.4095000000002,2580.8229999999999,2511.4059999999999,2436.9005000000002,2360.9535000000001,2284.73,2208.6424999999999,2133.0985000000001,2058.3225000000002,1984.1465000000001,1909.4105,1842.1195,1750.653,1641.4794999999999,1549.654,1475.9490000000001,1424.84,1379.7470000000001,1337.578,1300.6320000000001,1262.8185000000001,1228.9984999999999,1196.0899999999999,1157.9780000000001,1122.627,1088.0135,1060.461,1043.8499999999999,1027.4715000000001,1007.4444999999999,983.66849999999999,960.04499999999996,935.84249999999997,906.18050000000005,871.3175,835.79549999999995,802.774,768.29250000000002,729.23099999999999,688.75149999999996,651.04200000000003,618.17550000000006,589.16549999999995,562.98749999999995,540.24900000000002,520.97850000000005,502.78949999999998,482.74250000000001,460.91500000000002,439.13400000000001,416.97899999999998,392.89449999999999,367.54599999999999,342.52,318.72949999999997,296.5025,275.50150000000002,255.44300000000001,235.9915,217.245,198.43,178.99,160.76849999999999,143.88900000000001,126.94199999999999,110.03,94.570499999999996,81.8,70.986999999999995,61.014499999999998,51.653500000000001,42.936,35.198999999999998,28.606000000000002,22.940999999999999,17.788499999999999,13.1525,9.5474999999999994,6.9770000000000003,5.0765000000000002,3.6034999999999999,2.4660000000000002,1.6515,1.0940000000000001,0.70750000000000002,0.4405,0.26,0.15049999999999999,8.7499999999999994E-2,0.106
18603,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1973,3246.9735000000001,3072.4839999999999,2990.098,2921.6685000000002,2870.703,2845.306,2840.0450000000001,2836.2750000000001,2825.2694999999999,2802.9185000000002,2761.1624999999999,2703.7734999999998,2641.4375,2576.6779999999999,2506.98,2432.114,2355.7469999999998,2279.0749999999998,2202.5435000000002,2126.5994999999998,2051.4969999999998,1977.0965000000001,1902.2560000000001,1834.95,1743.6555000000001,1634.788,1543.251,1469.778,1418.8135,1373.8275000000001,1331.7329999999999,1294.8254999999999,1257.0415,1223.2325000000001,1190.3309999999999,1152.2460000000001,1116.9075,1082.2964999999999,1054.6959999999999,1037.9665,1021.446,1001.2805,977.375,953.61249999999995,929.26700000000005,899.48649999999998,864.52949999999998,828.899,795.72699999999998,761.08849999999995,722.05700000000002,681.46500000000003,643.63750000000005,610.62549999999999,581.44849999999997,555.08349999999996,532.11149999999998,512.54049999999995,493.99950000000001,473.601,451.4325,429.303,406.81950000000001,382.488,356.97750000000002,331.84,307.95400000000001,285.62049999999999,264.50549999999998,244.327,224.77,205.941,187.12649999999999,167.83199999999999,149.81,133.267,116.88500000000001,100.679,85.948999999999998,73.802499999999995,63.546999999999997,54.161499999999997,45.439500000000002,37.404000000000003,30.3445,24.384,19.318999999999999,14.7845,10.78,7.7149999999999999,5.556,3.9815,2.7825000000000002,1.8714999999999999,1.2310000000000001,0.8,0.50849999999999995,0.31,0.17899999999999999,0.10150000000000001,0.124
18604,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1974,3290.3629999999998,3127.5554999999999,3043.8910000000001,2970.7060000000001,2908.2510000000002,2861.1705000000002,2838.2855,2834.5594999999998,2831.6419999999998,2821.0540000000001,2798.9185000000002,2757.26,2699.8245000000002,2637.3094999999998,2572.2584999999999,2502.1844999999998,2426.886,2350.0594999999998,2272.9340000000002,2195.9929999999999,2119.7145,2044.3810000000001,1969.867,1895.0309999999999,1827.8074999999999,1736.7494999999999,1628.2180000000001,1536.9725000000001,1463.7159999999999,1412.8715,1367.9670000000001,1325.9259999999999,1289.0405000000001,1251.279,1217.4755,1184.5730000000001,1146.5055,1111.1635000000001,1076.5350000000001,1048.8695,1031.9994999999999,1015.3194999999999,995,970.95100000000002,947.03599999999994,922.52549999999997,892.601,857.51549999999997,821.74149999999997,788.38400000000001,753.71550000000002,714.53250000000003,673.82650000000001,635.88599999999997,602.73350000000005,573.38850000000002,546.82249999999999,523.59050000000002,503.67750000000001,484.745,463.96,441.43099999999998,418.952,396.154,371.5985,345.95100000000002,320.72000000000003,296.74400000000003,274.30599999999998,253.07599999999999,232.78700000000001,213.15049999999999,194.28399999999999,175.53399999999999,156.4615,138.81800000000001,122.776,107.017,91.563999999999993,77.605500000000006,66.122,56.460999999999999,47.692999999999998,39.628,32.284500000000001,25.900500000000001,20.564499999999999,16.081,12.137,8.7245000000000008,6.1529999999999996,4.3654999999999999,3.0790000000000002,2.1154999999999999,1.3975,0.90249999999999997,0.57599999999999996,0.35899999999999999,0.214,0.121,0.14599999999999999
18605,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1975,3339.5965000000001,3173.0320000000002,3099.7894999999999,3024.9814999999999,2957.5864999999999,2898.9290000000001,2854.3305,2832.9589999999998,2830.0569999999998,2827.5374999999999,2817.1460000000002,2795.0805,2753.3535000000002,2695.73,2632.9164999999998,2567.4744999999998,2496.9475000000002,2421.1734999999999,2343.8795,2266.3330000000001,2189.049,2112.5329999999999,2037.0809999999999,1962.5630000000001,1887.829,1820.7539999999999,1729.9649999999999,1621.7715000000001,1530.8,1457.7355,1406.9855,1362.1410000000001,1320.1395,1283.2684999999999,1245.5245,1211.7180000000001,1178.806,1140.7405000000001,1105.377,1070.7135000000001,1042.9625000000001,1025.9355,1009.08,988.5915,964.3845,940.29449999999997,915.5915,885.48749999999995,850.23950000000002,814.28750000000002,780.87599999999998,745.98950000000002,706.65,665.83699999999999,627.78949999999998,594.49549999999999,564.96749999999997,538.17499999999995,514.64549999999997,494.35199999999998,474.9905,453.798,430.90800000000002,408.08850000000001,384.99700000000001,360.238,334.46899999999999,309.15050000000002,285.08699999999999,262.54450000000003,241.20949999999999,220.83799999999999,201.16900000000001,182.32849999999999,163.71850000000001,145.05500000000001,127.962,112.47799999999999,97.391999999999996,82.736000000000004,69.584999999999994,58.8,49.763500000000001,41.636000000000003,34.241,27.588999999999999,21.870999999999999,17.140999999999998,13.2195,9.8360000000000003,6.968,4.8410000000000002,3.38,2.3445,1.5825,1.026,0.65049999999999997,0.40649999999999997,0.248,0.14499999999999999,0.17299999999999999
18606,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1976,3408.2575000000002,3224.4670000000001,3146.3195000000001,3081.4515000000001,3012.2114999999999,2948.4924999999998,2892.2595000000001,2849.1619999999998,2828.6134999999999,2826.0985000000001,2823.76,2813.422,2791.2635,2749.3314999999998,2691.4054999999998,2628.201,2562.2995000000001,2491.2885000000001,2415.0445,2337.3290000000002,2259.44,2181.9189999999999,2105.2845000000002,2029.8275000000001,1955.4034999999999,1880.836,1813.9404999999999,1723.4185,1615.54,1524.8115,1451.9069999999999,1401.2245,1356.421,1314.4449999999999,1277.5775000000001,1239.838,1206.0150000000001,1173.0725,1134.9865,1099.5795000000001,1064.8579999999999,1037.002,1019.797,1002.748,982.07150000000001,957.68200000000002,933.38599999999997,908.45450000000005,878.13199999999995,842.68449999999996,806.67399999999998,773.01350000000002,737.90099999999995,698.41049999999996,657.49350000000004,619.33749999999998,585.88800000000003,556.15250000000003,529.09900000000005,505.2355,484.52550000000002,464.71300000000002,443.10899999999998,419.86500000000001,396.72500000000002,373.35399999999998,348.40449999999998,322.52,297.11599999999999,272.96699999999998,250.33199999999999,228.92150000000001,208.51400000000001,188.876,170.13800000000001,151.86099999999999,133.785,117.29649999999999,102.42449999999999,88.0595,74.238500000000002,61.926499999999997,51.866,43.48,36.0075,29.288,23.32,18.248999999999999,14.105,10.724,7.8639999999999999,5.4874999999999998,3.7515000000000001,2.5764999999999998,1.7555000000000001,1.1625000000000001,0.74,0.45900000000000002,0.28149999999999997,0.16800000000000001,0.20549999999999999
